oferta_ganadora,marca,modelo,año,antiguedad,kilometraje,km_por_año,transmisión,combustible,cilindrada,tracción,valor_inicial,numero_pujas,visitas,ratio_oferta_inicial,mandante,numero_propietarios,meses_dueño_actual,funciona,tiene_llaves,es_chatarra,limitaciones_dominio,permiso_circulacion_vigente,revision_tecnica_vigente,tiene_multas,monto_multas_utm
11800000,BMW,218I,2025,0,8227.0,8227.0,AUTOMATICA,GASOLINA,1.5,4X2,5000000,10,1.402,2.36,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
11800000,BMW,218I,2025,0,8227.0,8227.0,AUTOMATICA,GASOLINA,1.5,4X2,5000000,10,1.402,2.36,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
11800000,BMW,218I,2025,0,8227.0,8227.0,AUTOMATICA,GASOLINA,1.5,4X2,5000000,10,1.402,2.36,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
11800000,BMW,218I,2025,0,8227.0,8227.0,AUTOMATICA,GASOLINA,1.5,4X2,5000000,10,1.402,2.36,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
11800000,BMW,218I,2025,0,8227.0,8227.0,AUTOMATICA,GASOLINA,1.5,4X2,5000000,10,1.402,2.36,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
11800000,BMW,218I,2025,0,8227.0,8227.0,AUTOMATICA,GASOLINA,1.5,4X2,5000000,10,1.402,2.36,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
11800000,BMW,218I,2025,0,8227.0,8227.0,AUTOMATICA,GASOLINA,1.5,4X2,5000000,10,1.402,2.36,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
11800000,BMW,218I,2025,0,8227.0,8227.0,AUTOMATICA,GASOLINA,1.5,4X2,5000000,10,1.402,2.36,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
11800000,BMW,218I,2025,0,8227.0,8227.0,AUTOMATICA,GASOLINA,1.5,4X2,5000000,10,1.402,2.36,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
11800000,BMW,218I,2025,0,8227.0,8227.0,AUTOMATICA,GASOLINA,1.5,4X2,5000000,10,1.402,2.36,Cia. Seguros,2.0,16.0,1,0,1,0,0,1,1,1.5
11800000,BMW,218I,2025,0,8227.0,8227.0,AUTOMATICA,GASOLINA,1.5,4X2,5000000,10,1.402,2.36,Cia. Seguros,2.0,16.0,1,0,0,0,1,0,1,1.0
10200000,SUBARU,WRX,2022,3,29978.0,7494.5,AUTOMATICA,GASOLINA,2.4,4X4,3000000,12,2.462,3.4,Cia. Seguros,1.0,36.0,0,0,0,0,0,0,0,0.0
10200000,SUBARU,WRX,2022,3,29978.0,7494.5,AUTOMATICA,GASOLINA,2.4,4X4,3000000,12,2.462,3.4,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10200000,SUBARU,WRX,2022,3,29978.0,7494.5,AUTOMATICA,GASOLINA,2.4,4X4,3000000,12,2.462,3.4,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10200000,SUBARU,WRX,2022,3,29978.0,7494.5,AUTOMATICA,GASOLINA,2.4,4X4,3000000,12,2.462,3.4,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10200000,SUBARU,WRX,2022,3,29978.0,7494.5,AUTOMATICA,GASOLINA,2.4,4X4,3000000,12,2.462,3.4,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10200000,SUBARU,WRX,2022,3,29978.0,7494.5,AUTOMATICA,GASOLINA,2.4,4X4,3000000,12,2.462,3.4,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10200000,SUBARU,WRX,2022,3,29978.0,7494.5,AUTOMATICA,GASOLINA,2.4,4X4,3000000,12,2.462,3.4,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10200000,SUBARU,WRX,2022,3,29978.0,7494.5,AUTOMATICA,GASOLINA,2.4,4X4,3000000,12,2.462,3.4,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10200000,SUBARU,WRX,2022,3,29978.0,7494.5,AUTOMATICA,GASOLINA,2.4,4X4,3000000,12,2.462,3.4,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10200000,SUBARU,WRX,2022,3,29978.0,7494.5,AUTOMATICA,GASOLINA,2.4,4X4,3000000,12,2.462,3.4,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,1,2.0
10200000,SUBARU,WRX,2022,3,29978.0,7494.5,AUTOMATICA,GASOLINA,2.4,4X4,3000000,12,2.462,3.4,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
10200000,SUBARU,WRX,2022,3,29978.0,7494.5,AUTOMATICA,GASOLINA,2.4,4X4,3000000,12,2.462,3.4,Cia. Seguros,2.0,16.0,1,0,0,0,1,0,0,0.0
15300000,HYUNDAI,SANTA FE,2024,1,18186.0,9093.0,AUTOMATICA,DIESEL,2.2,4X2,3000000,19,2.004,5.1,Cia. Seguros,1.0,16.0,0,0,0,0,0,0,0,0.0
15300000,HYUNDAI,SANTA FE,2024,1,18186.0,9093.0,AUTOMATICA,DIESEL,2.2,4X2,3000000,19,2.004,5.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
15300000,HYUNDAI,SANTA FE,2024,1,18186.0,9093.0,AUTOMATICA,DIESEL,2.2,4X2,3000000,19,2.004,5.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
15300000,HYUNDAI,SANTA FE,2024,1,18186.0,9093.0,AUTOMATICA,DIESEL,2.2,4X2,3000000,19,2.004,5.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
15300000,HYUNDAI,SANTA FE,2024,1,18186.0,9093.0,AUTOMATICA,DIESEL,2.2,4X2,3000000,19,2.004,5.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
15300000,HYUNDAI,SANTA FE,2024,1,18186.0,9093.0,AUTOMATICA,DIESEL,2.2,4X2,3000000,19,2.004,5.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
15300000,HYUNDAI,SANTA FE,2024,1,18186.0,9093.0,AUTOMATICA,DIESEL,2.2,4X2,3000000,19,2.004,5.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
15300000,HYUNDAI,SANTA FE,2024,1,18186.0,9093.0,AUTOMATICA,DIESEL,2.2,4X2,3000000,19,2.004,5.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
15300000,HYUNDAI,SANTA FE,2024,1,18186.0,9093.0,AUTOMATICA,DIESEL,2.2,4X2,3000000,19,2.004,5.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
15300000,HYUNDAI,SANTA FE,2024,1,18186.0,9093.0,AUTOMATICA,DIESEL,2.2,4X2,3000000,19,2.004,5.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
15300000,HYUNDAI,SANTA FE,2024,1,18186.0,9093.0,AUTOMATICA,DIESEL,2.2,4X2,3000000,19,2.004,5.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
15300000,HYUNDAI,SANTA FE,2024,1,18186.0,9093.0,AUTOMATICA,DIESEL,2.2,4X2,3000000,19,2.004,5.1,Cia. Seguros,2.0,16.0,1,0,0,0,1,0,1,1.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,8.0,27.0,0,0,0,0,0,0,0,0.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,1,0,0,0,1,1,0,0.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,8.0,39.0,0,0,0,0,0,0,1,0.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,0,0,0,0,0,0,1,1.07
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,0,0,0,0,0,0,1,9.0
11700000,BMW,Z4 M,2014,11,152011.0,12667.583333333334,AUTOMATICA,GASOLINA,2.0,4X2,5000000,9,3.519,2.34,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,74.0,0,0,0,0,0,0,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,74.0,0,0,0,0,0,1,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
11000000,CHEVROLET,TAHOE,2018,7,15703.0,1962.875,AUTOMATICA,GASOLINA,5.3,4X4,5000000,19,2.75,2.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,OPEL,MOKKA,2025,0,5513.0,5513.0,MECANICA,GASOLINA,1.2,4X2,2000000,15,858.0,3.1,Cia. Seguros,1.0,7.0,0,0,0,0,0,0,0,0.0
6200000,OPEL,MOKKA,2025,0,5513.0,5513.0,MECANICA,GASOLINA,1.2,4X2,2000000,15,858.0,3.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,OPEL,MOKKA,2025,0,5513.0,5513.0,MECANICA,GASOLINA,1.2,4X2,2000000,15,858.0,3.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,OPEL,MOKKA,2025,0,5513.0,5513.0,MECANICA,GASOLINA,1.2,4X2,2000000,15,858.0,3.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,OPEL,MOKKA,2025,0,5513.0,5513.0,MECANICA,GASOLINA,1.2,4X2,2000000,15,858.0,3.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,OPEL,MOKKA,2025,0,5513.0,5513.0,MECANICA,GASOLINA,1.2,4X2,2000000,15,858.0,3.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,OPEL,MOKKA,2025,0,5513.0,5513.0,MECANICA,GASOLINA,1.2,4X2,2000000,15,858.0,3.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,OPEL,MOKKA,2025,0,5513.0,5513.0,MECANICA,GASOLINA,1.2,4X2,2000000,15,858.0,3.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,OPEL,MOKKA,2025,0,5513.0,5513.0,MECANICA,GASOLINA,1.2,4X2,2000000,15,858.0,3.1,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,OPEL,MOKKA,2025,0,5513.0,5513.0,MECANICA,GASOLINA,1.2,4X2,2000000,15,858.0,3.1,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,1,2.0
6200000,OPEL,MOKKA,2025,0,5513.0,5513.0,MECANICA,GASOLINA,1.2,4X2,2000000,15,858.0,3.1,Cia. Seguros,2.0,16.0,1,0,0,0,0,1,1,1.0
6200000,OPEL,MOKKA,2025,0,5513.0,5513.0,MECANICA,GASOLINA,1.2,4X2,2000000,15,858.0,3.1,Cia. Seguros,2.0,16.0,1,0,0,0,1,1,1,1.0
9700000,MAZDA,ALL NEW,2019,6,10659.0,1522.7142857142858,AUTOMATICA,GASOLINA,2.0,4X2,2000000,23,2.652,4.85,Cia. Seguros,1.0,78.0,0,0,0,0,0,0,0,0.0
9700000,MAZDA,ALL NEW,2019,6,10659.0,1522.7142857142858,AUTOMATICA,GASOLINA,2.0,4X2,2000000,23,2.652,4.85,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
9700000,MAZDA,ALL NEW,2019,6,10659.0,1522.7142857142858,AUTOMATICA,GASOLINA,2.0,4X2,2000000,23,2.652,4.85,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
9700000,MAZDA,ALL NEW,2019,6,10659.0,1522.7142857142858,AUTOMATICA,GASOLINA,2.0,4X2,2000000,23,2.652,4.85,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
9700000,MAZDA,ALL NEW,2019,6,10659.0,1522.7142857142858,AUTOMATICA,GASOLINA,2.0,4X2,2000000,23,2.652,4.85,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
9700000,MAZDA,ALL NEW,2019,6,10659.0,1522.7142857142858,AUTOMATICA,GASOLINA,2.0,4X2,2000000,23,2.652,4.85,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
9700000,MAZDA,ALL NEW,2019,6,10659.0,1522.7142857142858,AUTOMATICA,GASOLINA,2.0,4X2,2000000,23,2.652,4.85,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
9700000,MAZDA,ALL NEW,2019,6,10659.0,1522.7142857142858,AUTOMATICA,GASOLINA,2.0,4X2,2000000,23,2.652,4.85,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
9700000,MAZDA,ALL NEW,2019,6,10659.0,1522.7142857142858,AUTOMATICA,GASOLINA,2.0,4X2,2000000,23,2.652,4.85,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
9700000,MAZDA,ALL NEW,2019,6,10659.0,1522.7142857142858,AUTOMATICA,GASOLINA,2.0,4X2,2000000,23,2.652,4.85,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
9700000,MAZDA,ALL NEW,2019,6,10659.0,1522.7142857142858,AUTOMATICA,GASOLINA,2.0,4X2,2000000,23,2.652,4.85,Cia. Seguros,2.0,16.0,1,0,0,0,0,1,1,1.5
9700000,MAZDA,ALL NEW,2019,6,10659.0,1522.7142857142858,AUTOMATICA,GASOLINA,2.0,4X2,2000000,23,2.652,4.85,Cia. Seguros,2.0,16.0,1,0,0,0,1,0,1,1.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,12.0,0,0,0,0,0,0,0,0.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,1,1,0,0,0,0,1,2.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,1,1,0,0,1,1,0,0.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
6200000,KIA MOTORS,RIO,2023,2,16670.0,5556.666666666667,AUTOMATICA,GASOLINA,1.4,4X2,1000000,28,2.915,6.2,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,PEUGEOT,208,2023,2,25691.0,8563.666666666666,MECANICA,GASOLINA,1.2,4X2,1000000,1,729.0,1.0,Cia. Seguros,3.0,8.0,0,0,0,1,0,0,0,0.0
1000000,PEUGEOT,208,2023,2,25691.0,8563.666666666666,MECANICA,GASOLINA,1.2,4X2,1000000,1,729.0,1.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,PEUGEOT,208,2023,2,25691.0,8563.666666666666,MECANICA,GASOLINA,1.2,4X2,1000000,1,729.0,1.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,PEUGEOT,208,2023,2,25691.0,8563.666666666666,MECANICA,GASOLINA,1.2,4X2,1000000,1,729.0,1.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,PEUGEOT,208,2023,2,25691.0,8563.666666666666,MECANICA,GASOLINA,1.2,4X2,1000000,1,729.0,1.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,PEUGEOT,208,2023,2,25691.0,8563.666666666666,MECANICA,GASOLINA,1.2,4X2,1000000,1,729.0,1.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,PEUGEOT,208,2023,2,25691.0,8563.666666666666,MECANICA,GASOLINA,1.2,4X2,1000000,1,729.0,1.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,PEUGEOT,208,2023,2,25691.0,8563.666666666666,MECANICA,GASOLINA,1.2,4X2,1000000,1,729.0,1.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,PEUGEOT,208,2023,2,25691.0,8563.666666666666,MECANICA,GASOLINA,1.2,4X2,1000000,1,729.0,1.0,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,PEUGEOT,208,2023,2,25691.0,8563.666666666666,MECANICA,GASOLINA,1.2,4X2,1000000,1,729.0,1.0,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,1,2.0
1000000,PEUGEOT,208,2023,2,25691.0,8563.666666666666,MECANICA,GASOLINA,1.2,4X2,1000000,1,729.0,1.0,Cia. Seguros,2.0,16.0,1,1,0,0,1,1,0,0.0
1000000,PEUGEOT,208,2023,2,25691.0,8563.666666666666,MECANICA,GASOLINA,1.2,4X2,1000000,1,729.0,1.0,Cia. Seguros,2.0,16.0,1,0,1,0,0,0,0,0.0
3600000,SUZUKI,SWIFT,2025,0,3838.0,3838.0,MECANICA,GASOLINA,1.2,4X2,1000000,11,985.0,3.6,Cia. Seguros,1.0,8.0,0,0,0,0,0,0,0,0.0
3600000,SUZUKI,SWIFT,2025,0,3838.0,3838.0,MECANICA,GASOLINA,1.2,4X2,1000000,11,985.0,3.6,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
3600000,SUZUKI,SWIFT,2025,0,3838.0,3838.0,MECANICA,GASOLINA,1.2,4X2,1000000,11,985.0,3.6,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
3600000,SUZUKI,SWIFT,2025,0,3838.0,3838.0,MECANICA,GASOLINA,1.2,4X2,1000000,11,985.0,3.6,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
3600000,SUZUKI,SWIFT,2025,0,3838.0,3838.0,MECANICA,GASOLINA,1.2,4X2,1000000,11,985.0,3.6,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
3600000,SUZUKI,SWIFT,2025,0,3838.0,3838.0,MECANICA,GASOLINA,1.2,4X2,1000000,11,985.0,3.6,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
3600000,SUZUKI,SWIFT,2025,0,3838.0,3838.0,MECANICA,GASOLINA,1.2,4X2,1000000,11,985.0,3.6,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
3600000,SUZUKI,SWIFT,2025,0,3838.0,3838.0,MECANICA,GASOLINA,1.2,4X2,1000000,11,985.0,3.6,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
3600000,SUZUKI,SWIFT,2025,0,3838.0,3838.0,MECANICA,GASOLINA,1.2,4X2,1000000,11,985.0,3.6,Cia. Seguros,2.0,16.0,0,0,0,0,0,0,0,0.0
